时间单位:mS, 转换单位: 毫伏
Index	  Tims        AI00      AI01      
  3285   13.14000   2052.00   1893.92 
  3286   13.14400   2018.13   1905.82 
  3287   13.14800   1986.39   1921.39 
  3288   13.15200   1956.48   1940.92 
  3289   13.15600   1922.61   1964.42 
  3290   13.16000   1893.92   1988.53 
  3291   13.16400   1867.37   2016.30 
  3292   13.16800   1844.18   2048.65 
  3293   13.17200   1822.51   2073.06 
  3294   13.17600   1806.64   2104.80 
  3295   13.18000   1788.94   2139.28 
  3296   13.18400   1778.26   2174.38 
  3297   13.18800   1769.10   2210.39 
  3298   13.19200   1761.78   2249.45 
  3299   13.19600   1752.62   2286.38 
  3300   13.20000   1749.27   2327.58 
  3301   13.20400   1750.79   2368.16 
  3302   13.20800   1751.10   2410.28 
  3303   13.21200   1756.59   2446.59 
  3304   13.21600   1764.83   2487.18 
  3305   13.22000   1773.99   2528.08 
  3306   13.22400   1787.11   2571.11 
  3307   13.22800   1806.34   2612.92 
  3308   13.23200   1824.95   2656.25 
  3309   13.23600   1844.18   2697.14 
  3310   13.24000   1863.40   2736.82 
  3311   13.24400   1888.12   2778.32 
  3312   13.24800   1918.64   2824.10 
  3313   13.25200   1952.82   2858.89 
  3314   13.25600   1985.47   2894.90 
  3315   13.26000   2022.40   2927.55 
  3316   13.26400   2060.24   2964.17 
  3317   13.26800   2103.58   2997.74 
  3318   13.27200   2146.00   3029.48 
  3319   13.27600   2185.97   3059.39 
  3320   13.28000   2232.67   3085.02 
  3321   13.28400   2280.27   3111.57 
  3322   13.28800   2326.35   3138.43 
  3323   13.29200   2377.93   3151.86 
  3324   13.29600   2425.84   3167.42 
  3325   13.30000   2473.75   3183.59 
  3326   13.30400   2525.94   3197.63 
  3327   13.30800   2577.82   3209.53 
  3328   13.31200   2626.34   3215.94 
  3329   13.31600   2675.78   3223.88 
  3330   13.32000   2724.61   3229.37 
  3331   13.32400   2774.66   3233.03 
  3332   13.32800   2824.10   3233.34 
  3333   13.33200   2870.18   3222.66 
  3334   13.33600   2920.53   3220.83 
  3335   13.34000   2968.14   3214.11 
  3336   13.34400   3015.75   3203.13 
  3337   13.34800   3063.96   3189.70 
  3338   13.35200   3102.11   3174.44 
  3339   13.35600   3141.78   3158.57 
  3340   13.36000   3185.12   3143.62 
  3341   13.36400   3221.44   3123.47 
  3342   13.36800   3258.67   3104.25 
  3343   13.37200   3292.85   3074.04 
  3344   13.37600   3324.58   3047.49 
  3345   13.38000   3354.49   3019.10 
  3346   13.38400   3386.23   2994.08 
  3347   13.38800   3414.31   2963.87 
  3348   13.39200   3435.36   2935.18 
  3349   13.39600   3455.81   2904.05 
  3350   13.40000   3474.73   2872.01 
  3351   13.40400   3492.74   2839.66 
  3352   13.40800   3507.69   2810.36 
  3353   13.41200   3521.42   2770.39 
  3354   13.41600   3533.94   2736.21 
  3355   13.42000   3541.87   2698.67 
  3356   13.42400   3545.84   2664.49 
  3357   13.42800   3553.16   2629.39 
  3358   13.43200   3550.72   2595.21 
  3359   13.43600   3551.64   2562.26 
  3360   13.44000   3548.89   2526.55 
  3361   13.44400   3540.65   2491.15 
  3362   13.44800   3534.24   2460.33 
  3363   13.45200   3525.09   2421.88 
  3364   13.45600   3515.01   2389.83 
  3365   13.46000   3503.72   2359.92 
  3366   13.46400   3489.07   2329.41 
  3367   13.46800   3474.73   2299.19 
  3368   13.47200   3453.37   2272.34 
  3369   13.47600   3433.23   2243.65 
  3370   13.48000   3413.70   2220.46 
  3371   13.48400   3395.08   2199.40 
  3372   13.48800   3375.24   2178.65 
  3373   13.49200   3349.30   2148.74 
  3374   13.49600   3324.58   2127.69 
  3375   13.50000   3299.26   2108.46 
  3376   13.50400   3273.93   2091.37 
  3377   13.50800   3252.87   2076.42 
  3378   13.51200   3218.38   2063.60 
  3379   13.51600   3192.14   2050.48 
  3380   13.52000   3164.06   2038.88 
  3381   13.52400   3134.16   2032.17 
  3382   13.52800   3106.69   2027.89 
  3383   13.53200   3080.14   2016.30 
  3384   13.53600   3052.98   2011.72 
  3385   13.54000   3025.82   2011.11 
  3386   13.54400   2999.57   2009.58 
  3387   13.54800   2973.63   2006.84 
  3388   13.55200   2942.81   2009.89 
  3389   13.55600   2917.79   2015.99 
  3390   13.56000   2893.68   2022.71 
  3391   13.56400   2870.79   2031.56 
  3392   13.56800   2845.76   2039.79 
  3393   13.57200   2821.04   2041.93 
  3394   13.57600   2799.68   2052.92 
  3395   13.58000   2778.93   2067.26 
  3396   13.58400   2761.84   2080.38 
  3397   13.58800   2745.36   2093.51 
  3398   13.59200   2720.34   2108.15 
  3399   13.59600   2701.42   2127.69 
  3400   13.60000   2691.96   2147.52 
  3401   13.60400   2676.70   2165.83 
  3402   13.60800   2662.96   2187.19 
  3403   13.61200   2651.67   2202.45 
  3404   13.61600   2644.65   2222.90 
  3405   13.62000   2639.16   2247.01 
  3406   13.62400   2635.19   2266.85 
  3407   13.62800   2627.87   2284.24 
  3408   13.63200   2618.41   2308.96 
  3409   13.63600   2619.02   2333.07 
  3410   13.64000   2618.10   2356.57 
  3411   13.64400   2616.58   2377.93 
  3412   13.64800   2614.75   2402.34 
  3413   13.65200   2619.02   2421.26 
  3414   13.65600   2624.82   2444.46 
  3415   13.66000   2629.70   2465.21 
  3416   13.66400   2635.19   2486.88 
  3417   13.66800   2646.48   2509.77 
  3418   13.67200   2648.62   2531.43 
  3419   13.67600   2658.69   2553.10 
  3420   13.68000   2668.76   2574.46 
  3421   13.68400   2677.31   2594.30 
  3422   13.68800   2689.51   2615.05 
  3423   13.69200   2704.16   2630.92 
  3424   13.69600   2715.45   2648.62 
  3425   13.70000   2730.10   2665.41 
  3426   13.70400   2745.06   2683.11 
  3427   13.70800   2763.06   2700.50 
  3428   13.71200   2774.35   2718.20 
  3429   13.71600   2790.83   2735.60 
  3430   13.72000   2807.62   2750.55 
  3431   13.72400   2825.93   2767.03 
  3432   13.72800   2844.54   2781.98 
  3433   13.73200   2864.69   2792.36 
  3434   13.73600   2883.91   2801.51 
  3435   13.74000   2901.92   2811.28 
  3436   13.74400   2923.28   2824.10 
  3437   13.74800   2949.52   2835.08 
  3438   13.75200   2965.39   2844.54 
  3439   13.75600   2987.06   2852.17 
  3440   13.76000   3005.68   2858.58 
  3441   13.76400   3027.65   2867.13 
  3442   13.76800   3051.45   2872.62 
  3443   13.77200   3072.81   2874.15 
  3444   13.77600   3095.70   2876.59 
  3445   13.78000   3117.37   2879.64 
  3446   13.78400   3139.34   2882.69 
  3447   13.78800   3167.11   2883.91 
  3448   13.79200   3182.37   2882.08 
  3449   13.79600   3203.43   2882.39 
  3450   13.80000   3225.10   2882.69 
  3451   13.80400   3248.90   2883.61 
  3452   13.80800   3269.96   2877.20 
  3453   13.81200   3291.32   2868.65 
  3454   13.81600   3310.55   2860.72 
  3455   13.82000   3332.21   2854.61 
  3456   13.82400   3353.58   2848.21 
  3457   13.82800   3376.16   2838.44 
  3458   13.83200   3387.45   2829.28 
  3459   13.83600   3405.15   2819.21 
  3460   13.84000   3424.07   2810.36 
  3461   13.84400   3436.89   2652.28 
  3462   13.84800   2362.37   2473.14 
  3463   13.85200    940.25   2053.83 
  3464   13.85600    740.36   1833.50 
  3465   13.86000    737.92   1765.44 
  3466   13.86400    743.41   1758.42 
  3467   13.86800    746.15   1773.99 
  3468   13.87200    739.14   1804.81 
  3469   13.87600    736.39   1850.59 
  3470   13.88000    733.03   1896.06 
  3471   13.88400    734.56   1951.90 
  3472   13.88800    735.47   2004.39 
  3473   13.89200    730.59   2059.94 
  3474   13.89600    751.34   2118.23 
  3475   13.90000    772.09   2174.68 
  3476   13.90400    794.37   2231.14 
  3477   13.90800    826.42   2288.51 
  3478   13.91200    853.27   2345.58 
  3479   13.91600    891.42   2400.21 
  3480   13.92000    931.09   2453.61 
  3481   13.92400    974.73   2504.88 
  3482   13.92800   1021.42   2548.83 
  3483   13.93200   1073.61   2595.83 
  3484   13.93600   1130.98   2637.94 
  3485   13.94000   1190.19   2676.39 
  3486   13.94400   1251.53   2711.49 
  3487   13.94800   1316.53   2744.75 
  3488   13.95200   1382.45   2772.22 
  3489   13.95600   1449.58   2795.41 
  3490   13.96000   1515.81   2815.25 
  3491   13.96400   1584.47   2835.08 
  3492   13.96800   1653.75   2840.88 
  3493   13.97200   1723.33   2848.21 
  3494   13.97600   1793.82   2850.34 
  3495   13.98000   1861.88   2848.21 
  3496   13.98400   1930.85   2844.54 
  3497   13.98800   1999.51   2835.39 
  3498   13.99200   2056.88   2822.57 
  3499   13.99600   2119.14   2807.92 
  3500   14.00000   2176.82   2788.09 
  3501   14.00400   2232.06   2767.94 
  3502   14.00800   2287.60   2739.56 
  3503   14.01200   2334.29   2709.05 
  3504   14.01600   2380.37   2678.53 
  3505   14.02000   2425.54   2642.21 
  3506   14.02400   2465.21   2612.61 
  3507   14.02800   2500.00   2575.07 
  3508   14.03200   2523.80   2535.10 
  3509   14.03600   2551.57   2499.08 
  3510   14.04000   2573.85   2461.24 
  3511   14.04400   2594.30   2424.93 
  3512   14.04800   2607.73   2377.93 
  3513   14.05200   2616.88   2336.12 
  3514   14.05600   2624.51   2295.53 
  3515   14.06000   2627.26   2256.16 
  3516   14.06400   2626.04   2216.80 
  3517   14.06800   2622.07   2176.82 
  3518   14.07200   2608.03   2142.33 
  3519   14.07600   2596.44   2106.93 
  3520   14.08000   2579.35   2075.20 
  3521   14.08400   2559.20   2041.02 
  3522   14.08800   2532.96   2005.00 
  3523   14.09200   2507.93   1980.90 
  3524   14.09600   2481.08   1955.57 
  3525   14.10000   2451.78   1931.76 
  3526   14.10400   2416.69   1912.23 
  3527   14.10800   2382.81   1896.06 
  3528   14.11200   2344.36   1884.46 
  3529   14.11600   2307.74   1876.53 
  3530   14.12000   2268.68   1868.59 
  3531   14.12400   2229.00   1868.90 
  3532   14.12800   2189.33   1864.62 
  3533   14.13200   2152.40   1867.98 
  3534   14.13600   2116.70   1874.08 
  3535   14.14000   2081.91   1883.24 
  3536   14.14400   2047.12   1894.53 
  3537   14.14800   2015.08   1909.18 
  3538   14.15200   1980.90   1927.49 
  3539   14.15600   1950.07   1945.50 
  3540   14.16000   1918.03   1969.30 
  3541   14.16400   1891.17   1997.07 
  3542   14.16800   1862.49   2019.96 
  3543   14.17200   1842.65   2049.56 
  3544   14.17600   1823.43   2075.81 
  3545   14.18000   1803.89   2109.99 
  3546   14.18400   1790.77   2145.69 
  3547   14.18800   1778.56   2181.70 
  3548   14.19200   1765.44   2217.41 
  3549   14.19600   1757.81   2254.94 
  3550   14.20000   1751.40   2294.92 
  3551   14.20400   1749.88   2339.48 
  3552   14.20800   1752.32   2372.44 
  3553   14.21200   1752.32   2410.89 
  3554   14.21600   1758.42   2452.70 
  3555   14.22000   1767.58   2493.90 
  3556   14.22400   1779.79   2535.71 
  3557   14.22800   1793.21   2576.90 
  3558   14.23200   1805.11   2619.63 
  3559   14.23600   1823.12   2660.52 
  3560   14.24000   1846.01   2701.72 
  3561   14.24400   1870.73   2749.94 
  3562   14.24800   1895.14   2784.42 
  3563   14.25200   1925.66   2824.10 
  3564   14.25600   1955.57   2861.33 
  3565   14.26000   1992.19   2901.92 
  3566   14.26400   2032.17   2935.79 
  3567   14.26800   2069.70   2969.97 
  3568   14.27200   2108.76   3004.46 
  3569   14.27600   2150.27   3037.41 
  3570   14.28000   2195.74   3067.32 
  3571   14.28400   2240.91   3094.48 
  3572   14.28800   2284.55   3112.18 
  3573   14.29200   2333.98   3133.85 
  3574   14.29600   2385.56   3155.52 
  3575   14.30000   2433.78   3171.08 
  3576   14.30400   2483.83   3185.73 
  3577   14.30800   2533.87   3196.41 
  3578   14.31200   2580.57   3214.42 
  3579   14.31600   2632.14   3224.49 
  3580   14.32000   2686.16   3227.54 
  3581   14.32400   2733.15   3233.03 
  3582   14.32800   2779.85   3228.76 
  3583   14.33200   2829.90   3228.76 
  3584   14.33600   2882.69   3226.62 
  3585   14.34000   2930.60   3222.05 
  3586   14.34400   2978.21   3210.14 
  3587   14.34800   3022.46   3199.16 
  3588   14.35200   3062.44   3189.70 
  3589   14.35600   3106.99   3174.44 
  3590   14.36000   3151.25   3157.96 
  3591   14.36400   3189.70   3143.92 
  3592   14.36800   3226.93   3117.68 
  3593   14.37200   3265.38   3095.70 
  3594   14.37600   3299.26   3071.59 
  3595   14.38000   3331.91   3045.96 
  3596   14.38400   3364.56   3019.41 
  3597   14.38800   3390.20   2986.76 
  3598   14.39200   3414.00   2957.15 
  3599   14.39600   3434.45   2929.99 
  3600   14.40000   3455.81   2899.78 
  3601   14.40400   3477.78   2873.84 
  3602   14.40800   3495.18   2835.69 
  3603   14.41200   3510.74   2800.60 
  3604   14.41600   3526.00   2765.50 
  3605   14.42000   3533.33   2730.71 
  3606   14.42400   3544.31   2696.53 
  3607   14.42800   3550.42   2661.44 
  3608   14.43200   3551.03   2625.43 
  3609   14.43600   3550.42   2590.64 
  3610   14.44000   3548.89   2555.54 
  3611   14.44400   3547.67   2525.33 
  3612   14.44800   3542.79   2484.44 
  3613   14.45200   3534.55   2448.73 
  3614   14.45600   3525.09   2415.77 
  3615   14.46000   3514.71   2386.17 
  3616   14.46400   3502.20   2355.35 
  3617   14.46800   3489.38   2327.58 
  3618   14.47200   3469.24   2296.75 
  3619   14.47600   3449.71   2268.68 
  3620   14.48000   3430.79   2243.35 
  3621   14.48400   3413.39   2222.60 
  3622   14.48800   3394.78   2192.69 
  3623   14.49200   3369.14   2168.27 
  3624   14.49600   3345.95   2144.17 
  3625   14.50000   3320.62   2124.02 
  3626   14.50400   3298.95   2107.54 
  3627   14.50800   3271.79   2089.54 
  3628   14.51200   3243.41   2075.81 
  3629   14.51600   3213.50   2063.29 
  3630   14.52000   3188.78   2049.26 
  3631   14.52400   3157.35   2043.46 
  3632   14.52800   3134.16   2029.42 
  3633   14.53200   3105.77   2021.79 
  3634   14.53600   3078.61   2016.60 
  3635   14.54000   3052.06   2012.02 
  3636   14.54400   3022.77   2008.06 
  3637   14.54800   2995.00   2006.84 
  3638   14.55200   2964.17   2008.06 
  3639   14.55600   2939.45   2013.85 
  3640   14.56000   2915.34   2016.91 
  3641   14.56400   2889.10   2025.15 
  3642   14.56800   2864.07   2026.67 
  3643   14.57200   2842.71   2034.91 
  3644   14.57600   2821.35   2045.90 
  3645   14.58000   2798.46   2056.88 
  3646   14.58400   2778.32   2066.65 
  3647   14.58800   2755.43   2080.69 
  3648   14.59200   2737.73   2098.39 
  3649   14.59600   2721.25   2114.26 
  3650   14.60000   2704.16   2132.87 
  3651   14.60400   2687.99   2150.88 
  3652   14.60800   2673.34   2163.09 
  3653   14.61200   2661.13   2185.06 
  3654   14.61600   2656.25   2205.51 
  3655   14.62000   2647.09   2226.56 
  3656   14.62400   2638.24   2247.01 
  3657   14.62800   2630.62   2267.46 
  3658   14.63200   2623.29   2290.04 
  3659   14.63600   2620.24   2316.59 
  3660   14.64000   2620.54   2337.95 
  3661   14.64400   2616.88   2363.28 
  3662   14.64800   2615.97   2378.54 
  3663   14.65200   2617.19   2398.99 
  3664   14.65600   2618.71   2420.35 
  3665   14.66000   2624.51   2447.51 
  3666   14.66400   2632.75   2469.48 
  3667   14.66800   2635.19   2490.54 
  3668   14.67200   2641.60   2512.82 
  3669   14.67600   2647.09   2532.65 
  3670   14.68000   2657.47   2557.68 
  3671   14.68400   2670.29   2584.84 
  3672   14.68800   2682.19   2597.96 
  3673   14.69200   2694.40   2616.58 
  3674   14.69600   2705.08   2630.92 
  3675   14.70000   2717.59   2651.37 
  3676   14.70400   2735.60   2669.68 
  3677   14.70800   2747.50   2685.85 
  3678   14.71200   2759.09   2702.33 
  3679   14.71600   2771.91   2718.81 
  3680   14.72000   2787.78   2736.51 
  3681   14.72400   2808.23   2757.57 
  3682   14.72800   2829.90   2766.72 
  3683   14.73200   2847.29   2778.32 
  3684   14.73600   2866.82   2792.36 
  3685   14.74000   2888.18   2804.57 
  3686   14.74400   2909.85   2814.64 
  3687   14.74800   2927.55   2825.93 
  3688   14.75200   2947.39   2839.05 
  3689   14.75600   2969.06   2845.46 
  3690   14.76000   2989.81   2854.61 
  3691   14.76400   3007.20   2864.38 
  3692   14.76800   3029.17   2861.94 
  3693   14.77200   3052.67   2870.18 
  3694   14.77600   3075.56   2875.98 
  3695   14.78000   3097.53   2877.50 
  3696   14.78400   3124.69   2880.25 
  3697   14.78800   3139.65   2883.00 
  3698   14.79200   3166.50   2886.96 
  3699   14.79600   3187.56   2883.00 
  3700   14.80000   3208.31   2889.10 
  3701   14.80400   3228.76   2885.13 
  3702   14.80800   3246.46   2875.37 
  3703   14.81200   3270.87   2871.40 
  3704   14.81600   3292.85   2865.60 
  3705   14.82000   3315.12   2858.89 
  3706   14.82400   3334.96   2851.56 
  3707   14.82800   3352.97   2846.37 
  3708   14.83200   3369.75   2839.66 
  3709   14.83600   3395.08   2832.34 
  3710   14.84000   3411.87   2820.43 
  3711   14.84400   3425.90   2809.75 
  3712   14.84800   3394.78   2582.40 
  3713   14.85200   2142.33   2434.39 
  3714   14.85600    881.35   2013.24 
  3715   14.86000    737.30   1817.93 
  3716   14.86400    739.75   1759.64 
  3717   14.86800    737.00   1754.46 
  3718   14.87200    736.08   1775.82 
  3719   14.87600    736.39   1813.05 
  3720   14.88000    734.86   1859.74 
  3721   14.88400    736.39   1910.71 
  3722   14.88800    734.86   1954.96 
  3723   14.89200    731.81   2010.80 
  3724   14.89600    735.17   2068.18 
  3725   14.90000    755.31   2127.08 
  3726   14.90400    780.03   2181.40 
  3727   14.90800    799.26   2241.21 
  3728   14.91200    822.14   2294.31 
  3729   14.91600    852.36   2347.72 
  3730   14.92000    891.42   2404.79 
  3731   14.92400    933.84   2463.38 
  3732   14.92800    982.67   2510.07 
  3733   14.93200   1028.44   2554.02 
  3734   14.93600   1078.49   2598.88 
  3735   14.94000   1137.70   2642.82 
  3736   14.94400   1201.17   2684.94 
  3737   14.94800   1264.04   2718.81 
  3738   14.95200   1324.46   2749.33 
